60821,0.0043896
60925,0.003884
61029,0.0035962
61133,0.0034221
61237,0.0033672
61341,0.0031599
61446,0.0030304
61550,0.0030554
61654,0.0028913
61758,0.0028185
61862,0.0025767
61966,0.002641
62070,0.0028519
62175,0.0025674
62279,0.0025664
62383,0.0024332
62487,0.002381
62591,0.0025151
62695,0.0024173
62799,0.0023807
62904,0.0023659
63008,0.0022681
63112,0.0024159
63216,0.0022576
63320,0.0023086
63424,0.0022291
63528,0.0023206
63633,0.0023054
63737,0.0022272
63841,0.002287
63945,0.0022515
64049,0.0021809
64153,0.002119
64257,0.0021807
64362,0.0022707
64466,0.0021744
64570,0.0021697
64674,0.0021186
64778,0.0021113
64882,0.0020425
64986,0.0021997
65091,0.0021205
65195,0.0021974
65299,0.0021356
65403,0.0020434
65507,0.0020462
65611,0.0020751
65715,0.002078
65820,0.0020755
65924,0.0021415
66028,0.0020848
66132,0.002069
66236,0.0020919
66340,0.002073
66444,0.0020715
66549,0.0020471
66653,0.0020386
66757,0.0021144
66861,0.0020285
66965,0.0020561
67069,0.0019891
67174,0.0019706
67278,0.001991
67382,0.0020168
67486,0.0019988
67590,0.0019916
67694,0.002015
67798,0.001959
67903,0.0019338
68007,0.001998
68111,0.0020057
68215,0.0019791
68319,0.0019906
68423,0.0019709
68527,0.0019494
68632,0.0020442
68736,0.0019739
68840,0.001989
68944,0.0019606
69048,0.0019601
69152,0.0019768
69256,0.0019656
69361,0.0019415
69465,0.0019481
69569,0.0019063
69673,0.0019381
69777,0.0019353
69881,0.0019448
69985,0.0019174
70090,0.001886
70194,0.0019161
70298,0.0018841
70402,0.0019197
70506,0.0018975
70610,0.0019273
70714,0.0018966
70819,0.0018823
70923,0.0019257
71027,0.0018632
71131,0.0018913
71235,0.0018956
71339,0.0018422
71443,0.0018858
71548,0.0018971
71652,0.0018354
71756,0.0018554
71860,0.0018783
71964,0.0018787
72068,0.0018517
72172,0.0018926
72277,0.0018815
72381,0.0018641
72485,0.0018873
72589,0.0018336
72693,0.0018339
72797,0.0018425
72901,0.0018528
73006,0.0018444
73110,0.001841
73214,0.0018551
73318,0.0018197
73422,0.0018637
73526,0.0018318
73630,0.0018207
73735,0.0018458
73839,0.0018227
73943,0.0018181
74047,0.0018086
74151,0.0018326
74255,0.0018339
74360,0.0018077
74464,0.0017914
74568,0.0017782
74672,0.0018019
74776,0.0017976
74880,0.0018057
74984,0.0017724
75089,0.0017992
75193,0.0017782
75297,0.0017776
75401,0.0017899
75505,0.0017997
75609,0.0017925
75713,0.0017734
75818,0.0017918
75922,0.0017792
76026,0.0017856
76130,0.0017568
76234,0.0017778
76338,0.0017706
76442,0.0017868
76547,0.0017745
76651,0.0017808
76755,0.0017776
76859,0.001775
76963,0.001771
77067,0.0017759
77171,0.0017506
77276,0.0017606
77380,0.0017637
77484,0.0017776
77588,0.0017625
77692,0.0017836
77796,0.0017803
77900,0.0017913
78005,0.001808
78109,0.0017884
78213,0.0018155
78317,0.0018154
78421,0.001829
78525,0.0018224
78629,0.0018719
78734,0.0018774
78838,0.0019256
78942,0.0019794
79046,0.002018
79150,0.0021173
79254,0.0021701
79358,0.0023176
79463,0.0025238
79567,0.0028291
79671,0.0034708
79775,0.004633
79879,0.0080612
79983,0.045668
80087,0.012083
80192,0.0053855
80296,0.0036481
80400,0.0028374
80504,0.0024752
80608,0.0022044
80712,0.0020636
80816,0.0019775
80921,0.0018689
81025,0.0018278
81129,0.0017739
81233,0.0017275
81337,0.0017159
81441,0.0016798
81546,0.0016834
81650,0.0016649
81754,0.001656
81858,0.0016467
81962,0.0016401
82066,0.0016192
82170,0.0016151
82275,0.0016075
82379,0.0015989
82483,0.0016037
82587,0.0015925
82691,0.0015883
82795,0.0015857
82899,0.0015895
83004,0.0015808
83108,0.0015727
83212,0.0015752
83316,0.0015703
83420,0.0015619
83524,0.0015557
83628,0.001549
83733,0.0015499
83837,0.001544
83941,0.0015465
84045,0.0015417
84149,0.0015417
84253,0.0015275
84357,0.0015366
84462,0.0015371
84566,0.0015304
84670,0.0015236
84774,0.0015256
84878,0.001523
84982,0.0015143
85086,0.0015201
85191,0.0015116
85295,0.0015123
85399,0.0015045
85503,0.0015113
85607,0.0015111
85711,0.0015078
85815,0.0015013
85920,0.0014969
86024,0.001497
86128,0.0014917
86232,0.001491
86336,0.0014877
86440,0.0014906
86544,0.0014867
86649,0.0014751
86753,0.0014802
86857,0.0014748
86961,0.001475
87065,0.0014731
87169,0.0014669
87273,0.0014657
87378,0.0014645
87482,0.0014602
87586,0.0014601
87690,0.0014592
87794,0.001455
87898,0.0014517
88002,0.0014502
88107,0.001447
88211,0.0014451
88315,0.0014437
88419,0.0014461
88523,0.0014377
88627,0.0014346
88732,0.0014371
88836,0.0014352
88940,0.0014295
89044,0.0014311
89148,0.0014254
89252,0.0014249
89356,0.0014258
89461,0.0014189
89565,0.001418
89669,0.0014127
89773,0.0014145
89877,0.0014096
89981,0.0014133
90085,0.0014137
90190,0.0014044
90294,0.0014038
90398,0.0014001
90502,0.0014014
90606,0.0013976
90710,0.0013964
90814,0.0013938
90919,0.0013908
91023,0.0013896
91127,0.0013888
91231,0.0013868
91335,0.0013869
91439,0.0013777
91543,0.0013792
91648,0.0013792
91752,0.0013735
91856,0.0013734
91960,0.0013696
92064,0.001366
92168,0.0013654
92272,0.0013659
92377,0.0013618
92481,0.0013614
92585,0.0013565
92689,0.0013562
92793,0.0013545
92897,0.0013533
93001,0.001353
93106,0.0013485
93210,0.00135
93314,0.0013434
93418,0.0013433
93522,0.0013433
93626,0.0013381
93730,0.0013372
93835,0.0013351
93939,0.0013339
94043,0.0013337
94147,0.0013273
94251,0.0013263
94355,0.001325
94459,0.0013223
94564,0.0013219
94668,0.0013211
94772,0.0013198
94876,0.0013153
94980,0.0013146
95084,0.001309
95189,0.0013106
95293,0.0013076
95397,0.0013063
95501,0.0013058
95605,0.0013033
95709,0.0013008
95813,0.001299
95918,0.0012965
96022,0.0012966
96126,0.0012936
96230,0.0012899
96334,0.0012894
96438,0.0012874
96542,0.001284
96647,0.0012836
96751,0.0012808
96855,0.0012791
96959,0.0012757
97063,0.0012752
97167,0.0012747
97271,0.0012721
97376,0.0012695
97480,0.0012652
97584,0.0012652
97688,0.0012631
97792,0.0012612
97896,0.00126
98000,0.0012529
98105,0.0012535
98209,0.0012521
98313,0.0012494
98417,0.001246
98521,0.0012419
98625,0.0012392
98729,0.0012375
98834,0.0012322
98938,0.0012289
99042,0.0012239
99146,0.0012199
99250,0.0012162
99354,0.0012111
99458,0.0011988
99563,0.0011906
99667,0.0011663
99771,0.0011333
99875,0.0010491
99979,0.00023785
1.0008e+05,0.0015869
